date,category,title,link,author
2020-04-29,,"트럼프 ""김정은 어떻게 지내는지 잘 안다""더니…폼페이오 ""그의 모습 못봐""",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904202.html,양승식
2020-04-29,,제7회 들꽃영화상 후보 발표…'벌새' 7개 부문 올라,https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904199.html,뉴시스
2020-04-29,,제21회 전주국제영화제 공식 포스터…주황색 J·인형 눈길,https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904198.html,뉴시스
2020-04-29,,"""렘데시비르 코로나 치료 긍정적"" 발표에... 美 증시 들썩",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904180.html,김은경
2020-04-29,,[SC핫포커스]마지막 강정호마저 유턴. 이대호 박병호 김현수 등 KBO타자들의 메이저 1차 공습 실패,https://news.chosun.com/site/data/html_dir/2020/04/30/2020043000351.html,스포츠조선=권인하
2020-04-29,,"ESPN 선정 21세이하 베스트 36인, 홀란드 8위X이강인 제외",https://news.chosun.com/site/data/html_dir/2020/04/30/2020043000019.html,스포츠조선=윤진만
2020-04-29,,"[속보] 인터넷 전문 은행법 본회의 통과…KT, 케이뱅크 최대주주 가능",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904170.html,주희연
2020-04-29,,"美백악관, 정보기관에 ""중국·WHO 코로나 정보 은폐 여부 조사하라""",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904160.html,이옥진
2020-04-29,,"'마이웨이' 혜은이 ""김동현과 30년만 이혼…참담함·자괴감 느꼈다"" 눈물",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904172.html,스포츠조선=정유나
2020-04-29,,'트롯신이떴다' 세계 최초 랜선버스킹→안방 1열서 본 전설들의 '명품 라이브'[종합],https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904174.html,스포츠조선=김수현
2020-04-29,,"HB엔터 측 ""구혜선과 신뢰 상실, 손해 배상 전제로 전속계약 해지"" (전문)",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904150.html,스포츠조선=이지현
2020-04-29,,"트럼프 맞받아친 펠로시 ""폐 속 살균제보다, 냉장고 속 아이스크림이 낫다""",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904142.html,이옥진
2020-04-29,,"'마이웨이' 혜은이 ""故길옥윤과 결혼 루머까지…은퇴 생각도 했다""",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904148.html,스포츠조선=정유나
2020-04-29,,"[종합]'유퀴즈' 유성호X박지선X표창원의 일침 ""완전 범죄는 없다""",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904146.html,스포츠조선=이지현
2020-04-29,,"日 아베 ""코로나 계속되면 올림픽 개최 어렵다""",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904130.html,도쿄=이하원 특파원
2020-04-29,,[속보] ‘n번방 방지법’ 국회 본회의 통과,https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904122.html,양승식
2020-04-29,,"文대통령 ""유사한 사고 반복돼 유감""…긴급회의 주재",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904116.html,양승식
2020-04-29,,"'트롯신이떴다' 주현미, '여정' 명품 라이브에 팬들 '주접 댓글' 폭발",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904118.html,스포츠조선=김수현
2020-04-29,,"12년전 물류창고서 40명, 이번엔 38명...이천 '판박이 참사'",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904107.html,오재용
2020-04-29,,"'유퀴즈' 유재석, 악플러에 일침 ""댓글이 본인의 인생을 만든다""",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904105.html,스포츠조선=이지현
2020-04-29,,[속보]미 1분기 GDP 성장률 4.8% 하락,https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904089.html,조재희
2020-04-29,,"'한밤' 이세영 ""유승호와 연기호흡 가장 잘 맞아, 이상형은 '뇌섹남'""",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904083.html,스포츠조선=정유나
2020-04-29,,[남정욱의 영화 & 역사] 간신 토벌에 나섰던 日청년 장교들의 오판,https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904058.html,남정욱 작가
2020-04-29,,[윤희영의 News English] 트럼프 대통령에게 보내는 공개편지,https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904060.html,윤희영 편집국 에디터
2020-04-29,,[박진배의 공간과 스타일] [29] 이발소 공간,https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904064.html,박진배 뉴욕 FIT 교수·마이애미대 명예석좌교수
2020-04-29,,[정민의 世說新語] [569] 주영렴수 (晝永簾垂),https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904059.html,정민 한양대 교수·고전문학
2020-04-29,,[가슴으로 읽는 동시] 세상은 말이야,https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904063.html,박두순 동시 작가
2020-04-29,,"'주모 발언' 홍준표, 류여해에게 600만원 배상 확정",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904061.html,김아사
2020-04-29,,"이재원, 결혼 3년만에 아빠 된다 ""임신 5개월, 태교 힘쓰는 중""",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904079.html,스포츠조선=정유나
2020-04-29,,"'하트시그널3' 이가흔 측 ""학교폭력 사실무근→명예훼손 고소…유포자 선처 無"" [공식]",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904077.html,스포츠조선=김수현
2020-04-29,,"文대통령 ""마지막까지 구조 최선 다하라"" 丁총리는 현장으로",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904056.html,원선우
2020-04-29,,"'대한외국인' 인피니트 성규 ""회사 내 본부장급…사장님과 직접 회의한다""",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904040.html,스포츠조선=김수현
2020-04-29,,"'위험한 약속' 박하나, 7년 전 父 심장 수술 비밀에 직면…'판도라 상자' 열릴까",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904085.html,스포츠조선=김수현
2020-04-29,,"최희, 이천 물류 창고 화재에 ""가슴 아픈 비극…고인 명복 빈다""",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904026.html,스포츠조선=정유나
2020-04-29,,"'위험한약속' 박하나, 고세원父 '심장 수술 비밀' 알았다…최준혁 '비열한 미소' [종합]",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904024.html,스포츠조선=김수현
2020-04-29,,"이천 물류창고 화재...경찰, 수사본부 설치",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042904014.html,신정훈
2020-04-29,,"""미모 눈부심 주의"" 태연, 반려견과 '해피'한 산책",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903992.html,스포츠조선=이지현
2020-04-29,,"[속보] 수요일 밤의 참사...이천 물류창고 38명 사망,10명 부상",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903975.html,권상은
2020-04-29,,"조인성, '#덕분에챌린지' 동참 완료…무릎 시술 후 건강한 근황",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903971.html,스포츠조선=이지현
2020-04-29,,'덕분에챌린지' 정용진 신세계 부회장은 '여축대표팀'을 지목했다,https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903961.html,스포츠조선=전영지
2020-04-29,,"완델손 공백, 1588라인의 활용, 포항 김기동 감독이 밝힌 올 시즌 플랜과 구상",https://news.chosun.com/site/data/html_dir/2020/05/01/2020050100218.html,스포츠조선=류동혁
2020-04-29,,"'응팔' 이문정, 어제(28일) 득남 ""꾸미가 세상에 왔어요""…손발 사진 '뭉클' [종합]",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903963.html,스포츠조선=이지현
2020-04-29,,주사위는 던져졌다... 방사광가속기 전남 유치서 정부에 제출,https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903930.html,조홍복
2020-04-29,,"존슨 英 총리, 55세에 늦둥이 여섯째 아빠됐다",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903918.html,조재희
2020-04-29,,6조 경제효과 '방사광 가속기'... 4개 지자체 유치계획서 제출,https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903917.html,유지한
2020-04-29,,"뉴이스트 황민현, 여름 청량美 가득 담은 비하인드컷 공개",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903953.html,스포츠조선=김수현
2020-04-29,,"파주NFC, 코로나19 생활치료센터 사용 종료",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903892.html,뉴시스
2020-04-29,,"강정호, 미국 꿈 접고 KBO리그 복귀 준비",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903891.html,뉴시스
2020-04-29,,"탈원전, 문케어에…공공기관 수익은 급감, 부채·정원은 증가",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903889.html,최규민
2020-04-29,,"키움, 연습경기서 두산 제압… 박병호 홈런에 김하성 3타점",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903879.html,뉴시스
2020-04-29,,"美 결혼율, 151년만에 역대 최저...코로나 사태로 더 낮아질 수도",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903864.html,임규민
2020-04-29,,"MBN 측 ""'보이스트롯' 출연진 모집 中…심형래 지원 맞지만 출연 여부 미정"" [공식]",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903897.html,스포츠조선=김수현
2020-04-29,,"소유진 ""코로나19 최전선 의료진 존경합니다""…#덕분에챌린지 동참",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903869.html,스포츠조선=이지현
2020-04-29,,"""코로나 얼마나 큰가요"" 정은경 엄마미소 짓게한 어린이 기자단",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903802.html,윤수정
2020-04-29,,"포항 연습경기, 부산교통공사에 2대1 신승. 심동운의 파괴력 강렬했다",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903875.html,스포츠조선=류동혁
2020-04-29,,2년간 자매는 악마에 떨었다...성착취물 수백개 찍은 대학생 기소,https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903621.html,이승규
2020-04-29,,"'자이언트펭TV' 이슬예나 PD, 올해의 PD상…""펭클럽 덕분""",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903718.html,뉴시스
2020-04-29,,"[김광일의 입] “안 찍기 잘했다”, “내 표 돌리 도”",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903780.html,김광일 논설위원
2020-04-29,,[오늘의 운세] 4월 30일 목요일 (음력 4월 8일 癸卯),https://news.chosun.com/site/data/html_dir/2020/04/24/2020042402632.html,조선일보
2020-04-29,,"'아이돌라디오' 갓세븐, DJ능력→즉석 댄스→팬사랑까지 완벽한 '아이돌의 정석' [종합]",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903712.html,스포츠조선=김수현
2020-04-29,,"김수찬, '아맛' 출연소감+실검 1위 ""트롯 5인방과 세계적인 티카티카""",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903710.html,스포츠조선=이지현
2020-04-29,,'라이프 오브 파이' 발리우드 배우 이르판 칸 희귀병으로 별세,https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903664.html,이옥진
2020-04-29,,서울 아파트값 5주째 하락... 총선 이후 낙폭 확대,https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903627.html,성유진
2020-04-29,,"김명수, '어서와' 고양이 홍조에 완벽 빙의…청순미 폭발",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903681.html,스포츠조선=김수현
2020-04-29,,'한국형 승강제' K3-4리그 5월16일 개막한다,https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903687.html,스포츠조선=전영지
2020-04-29,,"국민 3명 중 1명 ""국회의원, 회의 불출석 징계 강화해야""",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903613.html,김형원
2020-04-29,,"'어서와' 김명수, 쏟아지는 봄비 속 '눈 동글, 귀 쫑긋'…냥마중 아련美 폭발",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903678.html,스포츠조선=김수현
2020-04-29,,"'라이프 오브 파이' 배우 이르판 칸, 암 투병 끝에 별세…향년 53세 [공식]",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042903619.html,스포츠조선=이지현
