date,category,title,author,link,desc
2020-05-09,,"[속보] 질본 ""4월 29일~5월 6일 이태원클럽 방문자 1339 신고""",정석우 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900663.html,  중앙방역대책본부는 9일 정례브리핑에서 “4월 29일 오후 10시부터 5월 6일 새벽까지 용산구 이태원 클럽 방문자는 외출을 하지 말고 보건소나 1339에..
2020-05-09,,"리사, 무표정도 분위기 있게…""흑백의 강렬한 존재감""",스포츠조선=박아람 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900765.html,[스포츠조선닷컴 박아람 기자] 그룹 블랙핑크의 리사가 흑백 사진에서도 빛나는 미모를 과시했다.리사는 9일 자신의 인스타그램에 사진 한 장을 게..
2020-05-09,,"'전현무♥' 이혜성 아나운서, 라디오 하차 소감 ""가시 돋친 말에 상처…""[종합]",스포츠조선=김준석 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900741.html,[스포츠조선닷컴 김준석 기자] 방송인 전현무와 공개열애중인 KBS 이혜성 아나운서가 진행하던 라디오 마지막 방송에서 심경을 고백했다.지난 8일 이..
2020-05-09,,띠동갑 연하 남친 복수극의 종말은,고석태 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900391.html,  인천 계양구의 한 아파트에 사는 여성 A(47)씨는 지난 겨울이 평생 가장 끔직한 기억으로 남아 있다. 이혼 후 만나 1년간 사귀었던 연하남 B(35)씨에게..
2020-05-09,,"[속보] ""이태원 클럽 집단감염 40명""",정석우 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900660.html,"  박원순 서울시장은 9일 오후 2시 서울시청에서 긴급 브리핑을 열고 “이태원 클럽 관련 전체 확진자 수는 오늘 낮 12시 기준 서울 27명, 경기 7명, 인.."
2020-05-09,,"박원순 ""공든탑 무너졌다""… 클럽 갔던 1300명 연락두절",이해인 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900721.html,서울시가 유흥시설에 대해 영업중지 명령을 내린다고 9일 밝혔다. 이태원 클럽 발 집단 감염자가 확산하는 데 따른 조치다.  박원순 서울시장은 9일..
2020-05-09,,'살림남2' 김승현 아버지가 트벤져스 앞에서 눈물을 쏟아낸 이유는?,스포츠조선=김준석 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900734.html,[스포츠조선닷컴 김준석 기자] 김승현 부자의 트로트 가수 꿈은 이루어질 수 있을까.오늘(9일) 방송되는 KBS2 '살림하는 남자들 시즌2'(이하 '살림남2'..
2020-05-09,,"[속보] 서울시, 클럽 감성주점 등 유흥업소 집합금지 행정명령",권상은 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900720.html,"서울시, 클럽·감성주점 등 집합금지 강제명령"
2020-05-09,,"'놀면 뭐하니?' 유재석, 룰라-샵-쿨 선배들 앞 '메인보컬-댄서-래퍼' 테스트",스포츠조선=김준석 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900739.html,[스포츠조선닷컴 김준석 기자] '놀면 뭐하니?' 본캐 유재석이 혼성 댄스 그룹 결성을 앞두고 노래부터 춤까지 팀에서 어떤 포지션을 담당할 수 있을..
2020-05-09,,'전참시' 폴킴X매니저 역대급 귀호강 콤비 '그 연예인에 그 매니저',스포츠조선=김준석 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900737.html,[스포츠조선닷컴 김준석 기자] '전지적 참견 시점' 발라드 요정 폴킴이 임영웅의 트로트 신곡을 재해석한다.  5월 9일 방송되는 MBC '전지적 참견 시점..
