date,category,title,link,author
2020-04-28,,"[종합]'아내의 맛' 김수찬, 장민호X노지훈X김희재X류지광과 '홈파티'→함소원X中 마마, 템플스테이",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042900027.html,스포츠조선=정안지
2020-04-28,,"2021년 계약만료 대형스타 베스트 11, 메시, 오바메양, 그리고 포그바",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042900148.html,스포츠조선=류동혁
2020-04-28,,"야밤 김종인 자택서 통합당 지도부 '읍소'… 金 ""할말 없다""",https://news.chosun.com/site/data/html_dir/2020/04/28/2020042804162.html,선정민
2020-04-28,,"'압도적 1위' 케빈 더 브라위너의 농담 ""올 시즌 내 AS 17개 아닌가""",https://news.chosun.com/site/data/html_dir/2020/04/28/2020042804163.html,스포츠조선=김가을
2020-04-28,,"中왕이, 미국 겨냥 ""코로나 사태 정치화 안돼""",https://news.chosun.com/site/data/html_dir/2020/04/28/2020042804151.html,선정민
2020-04-28,,"'아내의 맛' 김수찬, 자기애 가득한 '프린수찬 하우스' 첫 공개",https://news.chosun.com/site/data/html_dir/2020/04/28/2020042804156.html,스포츠조선=정안지
2020-04-28,,"책까지 낸 '속옷 빨래' 교사 ""女제자 파자마 파티도 갔다""",https://news.chosun.com/site/data/html_dir/2020/04/28/2020042802009.html,원우식
2020-04-28,,"CIX 배진영, 하루 피로 날리는 요정 비주얼 ""팬바라기 배진영""",https://news.chosun.com/site/data/html_dir/2020/04/28/2020042804136.html,스포츠조선=김수현
2020-04-28,,'양정숙 제명' 결정타는 정수장학회·진경준 변호 거짓해명,https://news.chosun.com/site/data/html_dir/2020/04/28/2020042804132.html,김은중
2020-04-28,,"아시아 최고 수비수 '일본의 김민재' 도미야스 상종가, AS로마가 노린다",https://news.chosun.com/site/data/html_dir/2020/04/29/2020042900351.html,스포츠조선=노주환
2020-04-28,,"'365' 이준혁, 대신 칼 맞은 남지현 위해 목숨 건 리셋…결국 맞이한 '해피엔딩' [종합]",https://news.chosun.com/site/data/html_dir/2020/04/28/2020042804124.html,스포츠조선=김수현
