date,category,title,link,author
2020-04-27,,"[SC분석]#K #슬라이더 #S존 #주자관리, '점검 끝' 롯데 원투펀치 희망과 과제",https://news.chosun.com/site/data/html_dir/2020/04/28/2020042800444.html,스포츠조선=박상경
2020-04-27,,[SC이슈]'볼걸-리포터-장내아나운서' KBO리그 응원단은 변신 중,https://news.chosun.com/site/data/html_dir/2020/04/28/2020042800640.html,스포츠조선=박상경
2020-04-27,,"CIA 전 분석관  ""김정은 자신은 케네디, 리설주는 재키라 여겨""",https://news.chosun.com/site/data/html_dir/2020/04/27/2020042704760.html,노석조
2020-04-27,,'밥먹다' 이지안 #이병헌 #아버지 #이혼 눈물 고백(ft.정미애+영기)[종합],https://news.chosun.com/site/data/html_dir/2020/04/27/2020042704768.html,스포츠조선=이유나
2020-04-27,,"[종합]'아이콘택트' 함소원, 家위해 희생한 母에 ""다음엔 내 딸로 태어나""…백지영도 '오열'",https://news.chosun.com/site/data/html_dir/2020/04/27/2020042704762.html,스포츠조선=정유나
2020-04-27,,"'밥먹다' 이지안, 중학생 이병헌 희귀자료 공개 ""오빠 지금 용 됐다""",https://news.chosun.com/site/data/html_dir/2020/04/27/2020042704754.html,스포츠조선=이유나
2020-04-27,,"'본 어게인' 이수혁X진세연X장기용, 30년 뛰어넘어 현세서 재회[종합]",https://news.chosun.com/site/data/html_dir/2020/04/27/2020042704752.html,스포츠조선=김준석
2020-04-27,,우산 펼쳐 사회적 거리두기! 인도 마을의 실험,https://news.chosun.com/site/data/html_dir/2020/04/27/2020042704738.html,조재희
2020-04-27,,"“추신수 거푸집 수준” 하원미, 장성한 아들과 미국 일상 공개",https://news.chosun.com/site/data/html_dir/2020/04/27/2020042704742.html,스포츠조선=박아람
2020-04-27,,카카오뱅크·대한항공이 쏘아올린 '신용카드 빅뱅',https://news.chosun.com/site/data/html_dir/2020/04/27/2020042704711.html,최은경
2020-04-27,,"'밥먹다' 정미애 ""송혜교 닮은꼴, 이틀간 실검 1위+악플 1000개""",https://news.chosun.com/site/data/html_dir/2020/04/27/2020042704722.html,스포츠조선=이유나
2020-04-27,,디지털 金?  안전자산 넘보는 비트코인,https://news.chosun.com/site/data/html_dir/2020/04/27/2020042704695.html,오로라
2020-04-27,,"'퀸덤' 오마이걸 ""떨림→설렘, 성장했다고 느낍니다""",https://news.chosun.com/site/data/html_dir/2020/04/27/2020042704694.html,뉴시스
2020-04-27,,"'9회말 2사 후 뒤집기' 손혁 감독 ""이런 경기 이겨야 강팀""",https://news.chosun.com/site/data/html_dir/2020/04/27/2020042704693.html,뉴시스
2020-04-27,,"여자프로배구 FA 보상선수, 현대건설→신연경, 흥국생명→박상미",https://news.chosun.com/site/data/html_dir/2020/04/27/2020042704692.html,뉴시스
2020-04-27,,"'대타 이정후 끝내기 안타' 키움, LG에 극적인 역전승",https://news.chosun.com/site/data/html_dir/2020/04/27/2020042704691.html,뉴시스
2020-04-27,,"김정은 괜찮나, 이번엔 승마설에 제트스키까지",https://news.chosun.com/site/data/html_dir/2020/04/27/2020042704690.html,워싱턴=조의준 특파원
2020-04-27,,"도장 찍느라 재택 못하는 日, 아베 ""도장 문화 검토하라""",https://news.chosun.com/site/data/html_dir/2020/04/27/2020042704686.html,조재희
2020-04-27,,이천 폐비닐 공장서 불... 폐비닐 70t 태워,https://news.chosun.com/site/data/html_dir/2020/04/27/2020042704662.html,정성원
